Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241014 10:35:05.496599,87.762239,14,16.4,56,3.929112,2.471115,0.121176,0.137406,0.17868,-14.886217,0.025002
Mult,US,241014 10:35:05.596419,87.758571,14,16.4,56,3.928783,2.471165,0.121839,0.138785,0.178441,-14.892077,0.025002
Mult,US,241014 10:35:05.696239,87.747809,14,16.4,56,3.92782,2.470933,0.122341,0.139701,0.179359,-14.894599,0.025002
Mult,US,241014 10:35:05.796059,87.73984,14,16.4,56,3.927106,2.47042,0.12275,0.139383,0.179573,-14.898525,0.025002
Mult,US,241014 10:35:05.895879,87.736264,14,16.4,56,3.926786,2.470081,0.123883,0.137406,0.179075,-14.895891,0.025002
Mult,US,241014 10:35:05.995699,87.759111,14,16.4,56,3.928832,2.469861,0.124786,0.134709,0.17936,-14.896737,0.025002
Mult,US,241014 10:35:06.095519,87.834299,14,16.4,56,3.935567,2.469921,0.125102,0.131748,0.179696,-14.896356,0.025002
Mult,US,241014 10:35:07.692639,87.761524,14,16.4,56,3.929048,2.470165,0.124135,0.133236,0.175222,-14.894412,0.025002
Mult,US,241014 10:35:07.792459,87.947773,14,16.4,56,3.945742,2.470352,0.124866,0.134244,0.175776,-14.897651,0.025002
Mult,US,241014 10:35:07.892279,88.062574,14,16.4,56,3.95605,2.470315,0.125419,0.135103,0.176534,-14.904485,0.025002
Mult,US,241014 10:35:07.992099,88.058007,14,16.4,56,3.955639,2.470356,0.12642,0.136704,0.17702,-14.907017,0.025002
Mult,US,241014 10:35:08.091919,87.963333,14,16.4,56,3.947138,2.470396,0.126409,0.137151,0.17792,-14.903283,0.025002
Mult,US,241014 10:35:08.191739,87.819981,14,16.4,56,3.934284,2.470599,0.125839,0.135428,0.17817,-14.893364,0.025002
Mult,US,241014 10:35:08.291559,87.643972,14,16.4,56,3.918529,2.470509,0.124265,0.132389,0.178446,-14.887031,0.025002
Mult,US,241014 10:35:08.391379,87.439624,14,16.4,56,3.900278,2.47017,0.123045,0.128332,0.177576,-14.88093,0.025002
Mult,US,241014 10:35:08.491199,87.245844,14,16.4,56,3.88301,2.469538,0.122673,0.126343,0.175976,-14.883491,0.025002
Mult,US,241014 10:35:08.591019,87.122903,14,16.4,56,3.872074,2.469251,0.123181,0.1267,0.174654,-14.889596,0.025002
Mult,US,241014 10:35:09.888679,87.846957,14,16.4,56,3.936701,2.470998,0.123819,0.129367,0.180626,-14.912045,0.025002
Mult,US,241014 10:35:09.988499,87.678708,14,16.4,56,3.921636,2.471106,0.123069,0.129271,0.181307,-14.916967,0.025002
Mult,US,241014 10:35:10.088319,87.528363,14,16.4,56,3.908198,2.47089,0.12318,0.130693,0.180221,-14.918395,0.025002
Mult,US,241014 10:35:10.188139,87.403497,14,16.4,56,3.897056,2.470686,0.123096,0.13167,0.178188,-14.921849,0.025002
Mult,US,241014 10:35:10.287959,87.295639,14,16.4,56,3.887443,2.470556,0.122477,0.132933,0.176339,-14.923384,0.025002
Mult,US,241014 10:35:10.387779,87.203863,14,16.4,56,3.879274,2.470668,0.121539,0.13213,0.175083,-14.918385,0.025002
Mult,US,241014 10:35:10.487599,87.128087,14,16.4,56,3.872535,2.470483,0.12089,0.128912,0.176023,-14.905835,0.025002
Mult,US,241014 10:35:10.587419,87.063572,14,16.4,56,3.866802,2.470407,0.1213,0.125389,0.177769,-14.897061,0.025002
Mult,US,241014 10:35:10.687239,87.031701,14,16.4,56,3.863972,2.470041,0.121547,0.124249,0.179529,-14.897425,0.025002
Mult,US,241014 10:35:10.787059,87.078296,14,16.4,56,3.86811,2.46988,0.120947,0.125886,0.179509,-14.901706,0.025002
Mult,US,241014 10:35:12.284359,87.799957,14,16.4,56,3.93249,2.467277,0.123485,0.133819,0.171637,-14.897511,0.025002
Mult,US,241014 10:35:12.384179,87.844231,14,16.4,56,3.936457,2.465726,0.124416,0.133078,0.172612,-14.905327,0.025002
Mult,US,241014 10:35:12.483999,87.876407,14,16.4,56,3.939341,2.464641,0.124495,0.134395,0.173512,-14.907271,0.025002
Mult,US,241014 10:35:12.583819,87.849898,14,16.4,56,3.936965,2.464587,0.124763,0.137985,0.175062,-14.903753,0.025002
Mult,US,241014 10:35:12.683639,87.734434,14,16.4,56,3.926622,2.464923,0.124474,0.139288,0.175504,-14.90241,0.025002
Mult,US,241014 10:35:12.783459,87.540808,14,16.4,56,3.90931,2.465515,0.124188,0.137075,0.175469,-14.904992,0.025002
Mult,US,241014 10:35:12.883279,87.370419,14,16.4,56,3.894106,2.466425,0.123473,0.132755,0.175189,-14.911071,0.025002
Mult,US,241014 10:35:12.983099,87.3115,14,16.4,56,3.888856,2.467988,0.123287,0.130937,0.174659,-14.912429,0.025002
Mult,US,241014 10:35:13.082919,87.403202,14,16.4,56,3.897029,2.469884,0.122675,0.131119,0.174733,-14.909343,0.025002
Mult,US,241014 10:35:13.182739,87.579597,14,16.4,56,3.912775,2.471274,0.122215,0.133816,0.176234,-14.909576,0.025002
Mult,US,241014 10:35:14.680039,88.128831,14,16.4,56,3.962005,2.469883,0.124882,0.13332,0.175674,-14.899726,0.025002
Mult,US,241014 10:35:14.779859,88.334372,14,16.4,56,3.980507,2.469924,0.125143,0.137781,0.17537,-14.9057,0.025002
Mult,US,241014 10:35:14.879679,88.426475,14,16.4,56,3.988812,2.470019,0.124273,0.141048,0.175989,-14.905819,0.025002
Mult,US,241014 10:35:14.979499,88.434885,14,16.4,56,3.989571,2.470199,0.122749,0.143169,0.176274,-14.902533,0.025002
Mult,US,241014 10:35:15.079319,88.402614,14,16.4,56,3.98666,2.470529,0.122463,0.143038,0.175904,-14.900571,0.025002
Mult,US,241014 10:35:15.179139,88.352382,14,16.4,56,3.982131,2.470615,0.123335,0.141446,0.174039,-14.902369,0.025002
Mult,US,241014 10:35:15.278959,88.292161,14,16.4,56,3.976704,2.470596,0.124576,0.140384,0.172157,-14.905026,0.025002
Mult,US,241014 10:35:15.378779,88.234313,14,16.4,56,3.971495,2.470046,0.125328,0.140219,0.17089,-14.9113,0.025002
Mult,US,241014 10:35:15.478599,88.196235,14,16.4,56,3.968068,2.469707,0.124828,0.140642,0.171194,-14.910342,0.025002
Mult,US,241014 10:35:15.578419,88.189835,14,16.4,56,3.967492,2.469525,0.124028,0.140593,0.172257,-14.908039,0.025002
Mult,US,241014 10:35:16.876079,88.106307,14,16.4,56,3.95998,2.470103,0.118489,0.137386,0.182127,-14.889799,0.025002
Mult,US,241014 10:35:16.975899,87.928608,14,16.4,56,3.944023,2.470418,0.12075,0.139164,0.180938,-14.889677,0.025002
Mult,US,241014 10:35:17.075719,87.868698,14,16.4,56,3.93865,2.470578,0.122749,0.138457,0.179914,-14.895045,0.025002
Mult,US,241014 10:35:17.175539,87.883103,14,16.4,56,3.939941,2.470712,0.124346,0.135177,0.179513,-14.898396,0.025002
Mult,US,241014 10:35:17.275359,87.92495,14,16.4,56,3.943694,2.470701,0.124917,0.131957,0.17937,-14.903459,0.025002
Mult,US,241014 10:35:17.375179,87.971168,14,16.4,56,3.947841,2.470519,0.12522,0.130744,0.178795,-14.904474,0.025002
Mult,US,241014 10:35:17.474999,88.013168,14,16.4,56,3.951612,2.470431,0.124563,0.130138,0.178218,-14.90296,0.025002
Mult,US,241014 10:35:17.574819,88.051116,14,16.4,56,3.95502,2.470335,0.123312,0.1304,0.178076,-14.905994,0.025002
Mult,US,241014 10:35:17.674639,88.082856,14,16.4,56,3.957872,2.470472,0.121771,0.131353,0.178216,-14.909586,0.025002
Mult,US,241014 10:35:17.774459,88.109593,14,16.4,56,3.960275,2.470258,0.120596,0.131875,0.178425,-14.910486,0.025002
Mult,US,241014 10:35:19.171939,88.192049,14,16.4,56,3.967691,2.470239,0.124151,0.137896,0.174204,-14.879674,0.025002
Mult,US,241014 10:35:19.271759,88.260002,14,16.4,56,3.973808,2.470535,0.124074,0.137688,0.175367,-14.885214,0.025002
Mult,US,241014 10:35:19.371579,88.267765,14,16.4,56,3.974507,2.470568,0.123182,0.137171,0.176834,-14.894115,0.025002
Mult,US,241014 10:35:19.471399,88.24901,14,16.4,56,3.972818,2.470469,0.12302,0.137882,0.178714,-14.902803,0.025002
Mult,US,241014 10:35:19.571219,88.220393,14,16.4,56,3.970242,2.469998,0.122918,0.139765,0.180575,-14.907635,0.025002
Mult,US,241014 10:35:19.671039,88.187799,14,16.4,56,3.967309,2.469641,0.123072,0.140325,0.180571,-14.910599,0.025002
Mult,US,241014 10:35:19.770859,88.167054,14,16.4,56,3.965442,2.470076,0.123389,0.139143,0.178403,-14.907666,0.025002
Mult,US,241014 10:35:19.870679,88.17547,14,16.4,56,3.966199,2.470747,0.12333,0.136399,0.175505,-14.903101,0.025002
Mult,US,241014 10:35:19.970499,88.218479,14,16.4,56,3.97007,2.471455,0.12328,0.134768,0.174653,-14.9024,0.025002
Mult,US,241014 10:35:20.070319,88.28055,14,16.4,56,3.975658,2.471326,0.122971,0.136589,0.175904,-14.895246,0.025002
Mult,US,241014 10:35:21.567619,88.145595,14,16.4,56,3.963512,2.467719,0.123591,0.140183,0.175479,-14.894867,0.025002
Mult,US,241014 10:35:21.667439,88.238556,14,16.4,56,3.971877,2.468836,0.122676,0.139912,0.174244,-14.900773,0.025002
Mult,US,241014 10:35:21.767259,88.296377,14,16.4,56,3.977084,2.469391,0.121918,0.139131,0.17284,-14.906046,0.025002
Mult,US,241014 10:35:21.867079,88.32536,14,16.4,56,3.979695,2.46932,0.121801,0.136432,0.173871,-14.908358,0.025002
Mult,US,241014 10:35:21.966899,88.311841,14,16.4,56,3.978477,2.469299,0.121175,0.133843,0.175778,-14.909352,0.025002
Mult,US,241014 10:35:22.066719,88.240278,14,16.4,56,3.972032,2.46954,0.121183,0.132327,0.176564,-14.902124,0.025002
Mult,US,241014 10:35:22.166539,88.104928,14,16.4,56,3.959856,2.469983,0.121281,0.133397,0.176972,-14.89817,0.025002
Mult,US,241014 10:35:22.266359,87.949629,14,16.4,56,3.945909,2.470617,0.122306,0.136796,0.175735,-14.900737,0.025002
Mult,US,241014 10:35:22.366179,87.838688,14,16.4,56,3.93596,2.471054,0.12232,0.138784,0.17602,-14.908744,0.025002
Mult,US,241014 10:35:22.465999,87.807109,14,16.4,56,3.93313,2.471162,0.121457,0.139798,0.17534,-14.908071,0.025002
Mult,US,241014 10:35:23.963299,88.073078,14,16.4,56,3.956994,2.471105,0.12381,0.136186,0.174268,-14.898743,0.025002
Mult,US,241014 10:35:24.063119,88.155252,14,16.4,56,3.964381,2.470976,0.124185,0.135224,0.174793,-14.902275,0.025002
Mult,US,241014 10:35:24.162939,88.191876,14,16.4,56,3.967676,2.470432,0.123661,0.134176,0.174849,-14.904635,0.025002
Mult,US,241014 10:35:24.262759,88.13972,14,16.4,56,3.962984,2.470035,0.122406,0.133325,0.175062,-14.903666,0.025002
Mult,US,241014 10:35:24.362579,87.995852,14,16.4,56,3.950057,2.46948,0.121133,0.132675,0.175406,-14.899767,0.025002
Mult,US,241014 10:35:24.462399,87.833799,14,16.4,56,3.935522,2.469642,0.120945,0.133947,0.175981,-14.899672,0.025002
Mult,US,241014 10:35:24.562219,87.728022,14,16.4,56,3.926049,2.469811,0.121851,0.133843,0.178086,-14.903255,0.025002
Mult,US,241014 10:35:24.662039,87.714652,14,16.4,56,3.924852,2.47055,0.122551,0.134337,0.179894,-14.906031,0.025002
Mult,US,241014 10:35:24.761859,87.772777,14,16.4,56,3.930055,2.470933,0.121973,0.132373,0.183106,-14.900993,0.025002
Mult,US,241014 10:35:24.861679,87.852101,14,16.4,56,3.937162,2.471465,0.121117,0.131981,0.182795,-14.890486,0.025002
Mult,US,241014 10:36:06.386799,87.985989,14,16.4,56,3.949172,2.469127,0.22671,0.379262,0.366448,-30.222174,0.025002
Mult,US,241014 10:36:06.486619,88.055192,14,16.4,56,3.955386,2.469908,0.227042,0.379713,0.363523,-30.214814,0.025002
Mult,US,241014 10:36:06.586439,88.154172,14,16.4,56,3.964284,2.470129,0.226859,0.383922,0.363659,-30.212581,0.025002
Mult,US,241014 10:36:06.686259,88.27008,14,16.4,56,3.974715,2.470084,0.226678,0.388309,0.364982,-30.218132,0.025002
Mult,US,241014 10:36:06.786079,88.399722,14,16.4,56,3.986399,2.46997,0.226008,0.390547,0.366151,-30.219589,0.025002
Mult,US,241014 10:36:06.885899,88.531745,14,16.4,56,3.998315,2.469936,0.225308,0.38908,0.36564,-30.224001,0.025002
Mult,US,241014 10:36:06.985719,88.659204,14,16.4,56,4.009836,2.470254,0.223644,0.387057,0.366649,-30.2227,0.025002
Mult,US,241014 10:36:07.085539,88.782684,14,16.4,56,4.021013,2.4706,0.222514,0.385393,0.367985,-30.223309,0.025002
Mult,US,241014 10:36:07.185359,88.903797,14,16.4,56,4.031992,2.47076,0.221176,0.383739,0.371073,-30.219172,0.025002
Mult,US,241014 10:36:07.285179,89.015165,14,16.4,56,4.042099,2.470504,0.221088,0.38142,0.37335,-30.21606,0.025002
Mult,US,241014 10:36:08.782479,88.363755,14,16.4,56,3.983156,2.469872,0.224352,0.376099,0.379626,-30.229553,0.025002
Mult,US,241014 10:36:08.882299,88.397915,14,16.4,56,3.986236,2.469677,0.224159,0.374986,0.378634,-30.236335,0.025002
Mult,US,241014 10:36:08.982119,88.360319,14,16.4,56,3.982846,2.469837,0.224481,0.376941,0.37769,-30.238806,0.025002
Mult,US,241014 10:36:09.081939,88.3181,14,16.4,56,3.979041,2.470164,0.224171,0.38241,0.374349,-30.239338,0.025002
Mult,US,241014 10:36:09.181759,88.322717,14,16.4,56,3.979457,2.470315,0.223984,0.386023,0.371758,-30.240441,0.025002
Mult,US,241014 10:36:09.281579,88.398185,14,16.4,56,3.986261,2.470314,0.223159,0.384864,0.370703,-30.242008,0.025002
Mult,US,241014 10:36:09.381399,88.515545,14,16.4,56,3.996852,2.47004,0.222435,0.381073,0.371536,-30.241268,0.025002
Mult,US,241014 10:36:09.481219,88.632559,14,16.4,56,4.007426,2.470094,0.222432,0.378065,0.373546,-30.237011,0.025002
Mult,US,241014 10:36:09.581039,88.725053,14,16.4,56,4.015795,2.470087,0.223149,0.381161,0.373312,-30.232994,0.025002
Mult,US,241014 10:36:09.680859,88.792436,14,16.4,56,4.021897,2.470478,0.224325,0.387471,0.372093,-30.232686,0.025002
Mult,US,241014 10:36:11.178159,89.044349,14,16.4,56,4.04475,2.470617,0.220858,0.382537,0.374588,-30.24986,0.025002
Mult,US,241014 10:36:11.277979,88.922584,14,16.4,56,4.033696,2.470726,0.221392,0.381976,0.373904,-30.247923,0.025002
Mult,US,241014 10:36:11.377799,88.772545,14,16.4,56,4.020095,2.470353,0.222404,0.383086,0.373779,-30.246595,0.025002
Mult,US,241014 10:36:11.477619,88.593389,14,16.4,56,4.003885,2.469999,0.223168,0.384126,0.374246,-30.246965,0.025002
Mult,US,241014 10:36:11.577439,88.41268,14,16.4,56,3.987568,2.469982,0.223589,0.384662,0.376008,-30.244098,0.025002
Mult,US,241014 10:36:11.677259,88.271131,14,16.4,56,3.97481,2.469774,0.224028,0.386092,0.376859,-30.235924,0.025002
Mult,US,241014 10:36:11.777079,88.19279,14,16.4,56,3.967758,2.46929,0.224539,0.387186,0.376829,-30.228856,0.025002
Mult,US,241014 10:36:11.876899,88.166814,14,16.4,56,3.965421,2.46875,0.224855,0.389227,0.375248,-30.22625,0.025002
Mult,US,241014 10:36:11.976719,88.168551,14,16.4,56,3.965577,2.468814,0.224191,0.387738,0.373468,-30.229811,0.025002
Mult,US,241014 10:36:12.076539,88.184617,14,16.4,56,3.967022,2.469121,0.22398,0.384598,0.370927,-30.236324,0.025002
Mult,US,241014 10:36:13.474019,88.911315,14,16.4,56,4.032673,2.471544,0.226916,0.377954,0.375245,-30.226103,0.025002
Mult,US,241014 10:36:13.573839,88.661869,14,16.4,56,4.010077,2.472079,0.225425,0.383182,0.376365,-30.234199,0.025002
Mult,US,241014 10:36:13.673659,88.280955,14,16.4,56,3.975695,2.472003,0.224503,0.386528,0.378178,-30.239015,0.025002
Mult,US,241014 10:36:13.773479,87.904521,14,16.4,56,3.941862,2.471452,0.223936,0.386415,0.379315,-30.238527,0.025002
Mult,US,241014 10:36:13.873299,87.678807,14,16.4,56,3.921645,2.470856,0.224577,0.384585,0.380557,-30.236964,0.025002
Mult,US,241014 10:36:13.973119,87.67994,14,16.4,56,3.921746,2.470422,0.224906,0.38307,0.380397,-30.237474,0.025002
Mult,US,241014 10:36:14.072939,87.850735,14,16.4,56,3.93704,2.470422,0.224856,0.382908,0.380102,-30.239198,0.025002
Mult,US,241014 10:36:14.172759,88.080586,14,16.4,56,3.957668,2.47072,0.223941,0.382245,0.37985,-30.240029,0.025002
Mult,US,241014 10:36:14.272579,88.312363,14,16.4,56,3.978524,2.47119,0.222903,0.383088,0.381798,-30.238978,0.025002
Mult,US,241014 10:36:14.372399,88.53053,14,16.4,56,3.998206,2.471375,0.222628,0.385673,0.384161,-30.234352,0.025002
Mult,US,241014 10:36:16.069339,88.612805,14,16.4,56,4.00564,2.470047,0.223188,0.386697,0.374354,-30.24488,0.020214
Mult,US,241014 10:36:16.169159,88.667846,14,16.4,56,4.010618,2.470637,0.22341,0.385012,0.373321,-30.241641,0.024215
Mult,US,241014 10:36:16.268979,88.7078,14,16.4,56,4.014233,2.472074,0.223581,0.384671,0.372223,-30.237922,0.025002
Mult,US,241014 10:36:16.368799,88.705984,14,16.4,56,4.014069,2.473944,0.224012,0.385254,0.372343,-30.234424,0.025002
Mult,US,241014 10:36:16.468619,88.640998,14,16.4,56,4.00819,2.474951,0.224127,0.387744,0.373378,-30.231059,0.025002
Mult,US,241014 10:36:16.568439,88.50815,14,16.4,56,3.996184,2.474794,0.224139,0.39104,0.374034,-30.232743,0.025002
Mult,US,241014 10:36:16.668259,88.352268,14,16.4,56,3.98212,2.473462,0.223761,0.393894,0.373436,-30.234222,0.025002
Mult,US,241014 10:36:16.768079,88.210325,14,16.4,56,3.969336,2.47192,0.223536,0.394861,0.372708,-30.238437,0.025002
Mult,US,241014 10:36:16.867899,88.10195,14,16.4,56,3.959588,2.470963,0.224009,0.394906,0.371678,-30.239518,0.025002
Mult,US,241014 10:36:16.967719,88.019585,14,16.4,56,3.952188,2.470409,0.223741,0.393686,0.372023,-30.240641,0.025002
Mult,US,241014 10:36:18.764479,88.240954,14,16.4,56,3.972093,2.470075,0.223968,0.387762,0.380423,-30.219524,0.025002
Mult,US,241014 10:36:18.864299,88.038958,14,16.4,56,3.953928,2.470676,0.223861,0.388169,0.380812,-30.220279,0.024326
Mult,US,241014 10:36:18.964119,87.955381,14,16.4,56,3.946425,2.470698,0.224022,0.388237,0.378846,-30.224594,0.022275
Mult,US,241014 10:36:19.063939,88.05263,14,16.4,56,3.955156,2.470545,0.223316,0.390633,0.376552,-30.229398,0.018857
Mult,US,241014 10:36:19.163759,88.276165,14,16.4,56,3.975263,2.469909,0.22294,0.390576,0.373049,-30.231429,0.014813
Mult,US,241014 10:36:19.263579,88.558444,14,16.4,56,4.000727,2.469604,0.223322,0.388862,0.371641,-30.232752,0.013685
Mult,US,241014 10:36:19.363399,88.873301,14,16.4,56,4.029226,2.469254,0.224966,0.387684,0.370531,-30.233294,0.01194
Mult,US,241014 10:36:19.463219,89.220202,14,16.4,56,4.060742,2.469597,0.226457,0.387216,0.371929,-30.232475,0.010487
Mult,US,241014 10:36:19.563039,89.528977,14,16.4,56,4.088898,2.469715,0.226918,0.38912,0.373604,-30.230855,0.005829
Mult,US,241014 10:36:19.662859,89.671545,14,16.4,56,4.10193,2.46989,0.226105,0.391469,0.376341,-30.225413,0.001474
Mult,US,241014 10:36:21.359799,88.710361,14,16.4,56,4.014465,2.46964,0.227034,0.391402,0.376895,-30.247162,0.008565
Mult,US,241014 10:36:21.459619,88.699565,14,16.4,56,4.013488,2.469613,0.226196,0.38877,0.378114,-30.25037,0.014132
Mult,US,241014 10:36:21.559439,88.748449,14,16.4,56,4.017913,2.469566,0.225056,0.387741,0.379673,-30.247732,0.013877
Mult,US,241014 10:36:21.659259,88.848517,14,16.4,56,4.026979,2.468953,0.22504,0.389698,0.38182,-30.242574,0.006562
Mult,US,241014 10:36:21.759079,88.959288,14,16.4,56,4.037026,2.4679,0.226158,0.393621,0.381563,-30.235435,0.000585
Mult,US,241014 10:36:21.858899,89.048843,14,16.4,56,4.045159,2.467071,0.22754,0.39572,0.380163,-30.236312,0.002721
Mult,US,241014 10:36:21.958719,89.10426,14,16.4,56,4.050195,2.466823,0.227328,0.394095,0.379677,-30.239358,0.011261
Mult,US,241014 10:36:22.058539,89.134746,14,16.4,56,4.052967,2.466837,0.22659,0.390323,0.379451,-30.239005,0.019668
Mult,US,241014 10:36:22.158359,89.147871,14,16.4,56,4.054161,2.467236,0.226085,0.387674,0.379199,-30.236112,0.024029
Mult,US,241014 10:36:22.258179,89.144374,14,16.4,56,4.053842,2.467899,0.226484,0.388828,0.378158,-30.233917,0.025002
Mult,US,241014 10:36:23.655659,89.333424,14,16.4,56,4.071055,2.47048,0.226012,0.388011,0.37886,-30.23698,0.025002
Mult,US,241014 10:36:23.755479,89.422233,14,16.4,56,4.079153,2.470776,0.225294,0.38722,0.378783,-30.245223,0.025002
Mult,US,241014 10:36:23.855299,89.366891,14,16.4,56,4.074106,2.470855,0.224671,0.382967,0.378844,-30.247706,0.025002
Mult,US,241014 10:36:23.955119,89.259337,14,16.4,56,4.064305,2.470687,0.224937,0.379174,0.377355,-30.246127,0.025002
Mult,US,241014 10:36:24.054939,89.15466,14,16.4,56,4.054778,2.470582,0.225979,0.374913,0.375391,-30.235247,0.025002
Mult,US,241014 10:36:24.154759,89.076394,14,16.4,56,4.047662,2.470617,0.22619,0.37397,0.374975,-30.228894,0.025002
Mult,US,241014 10:36:24.254579,89.002314,14,16.4,56,4.040932,2.470594,0.226738,0.376499,0.376271,-30.227939,0.025002
Mult,US,241014 10:36:24.354399,88.855377,14,16.4,56,4.027601,2.470587,0.226999,0.381026,0.379067,-30.231858,0.025002
Mult,US,241014 10:36:24.454219,88.576739,14,16.4,56,4.00238,2.470524,0.22719,0.386059,0.380032,-30.239356,0.025002
Mult,US,241014 10:36:24.554039,88.156191,14,16.4,56,3.964465,2.470417,0.227166,0.389027,0.380162,-30.242482,0.025002
Mult,US,241014 10:36:26.051339,88.22323,14,16.4,56,3.970497,2.470401,0.224292,0.388512,0.381221,-30.224034,0.025002
Mult,US,241014 10:36:26.151159,88.148772,14,16.4,56,3.963798,2.4703,0.224817,0.38609,0.380612,-30.216427,0.025002
Mult,US,241014 10:36:26.250979,88.253038,14,16.4,56,3.973181,2.470408,0.225078,0.385787,0.379478,-30.216603,0.025002
Mult,US,241014 10:36:26.350799,88.565584,14,16.4,56,4.001372,2.470693,0.225185,0.385945,0.377982,-30.220733,0.025002
Mult,US,241014 10:36:26.450619,88.951659,14,16.4,56,4.036334,2.471056,0.224911,0.386247,0.376257,-30.228288,0.025002
Mult,US,241014 10:36:26.550439,89.26181,14,16.4,56,4.06453,2.471168,0.224376,0.386609,0.375553,-30.232601,0.025002
Mult,US,241014 10:36:26.650259,89.416191,14,16.4,56,4.078602,2.471373,0.223878,0.386,0.377176,-30.232799,0.025002
Mult,US,241014 10:36:26.750079,89.435642,14,16.4,56,4.080377,2.471451,0.223954,0.388101,0.380442,-30.2293,0.025002
Mult,US,241014 10:36:26.849899,89.37308,14,16.4,56,4.07467,2.471501,0.224542,0.391667,0.382254,-30.230233,0.025002
Mult,US,241014 10:36:26.949719,89.243085,14,16.4,56,4.062825,2.471616,0.224926,0.396203,0.382969,-30.23452,0.025002
Mult,US,241014 10:36:28.347199,87.680922,14,16.4,56,3.921834,2.470833,0.225249,0.380571,0.381193,-30.231714,0.025002
Mult,US,241014 10:36:28.447019,87.781995,14,16.4,56,3.930881,2.471163,0.225368,0.379608,0.380928,-30.232064,0.025002
Mult,US,241014 10:36:28.546839,88.026565,14,16.4,56,3.952815,2.471283,0.225264,0.381499,0.379833,-30.231767,0.025002
Mult,US,241014 10:36:28.646659,88.305253,14,16.4,56,3.977884,2.471119,0.224696,0.385469,0.379292,-30.231247,0.025002
Mult,US,241014 10:36:28.746479,88.525304,14,16.4,56,3.997733,2.470856,0.2247,0.387041,0.379168,-30.226824,0.025002
Mult,US,241014 10:36:28.846299,88.642602,14,16.4,56,4.008335,2.470766,0.225001,0.388518,0.378185,-30.221664,0.025002
Mult,US,241014 10:36:28.946119,88.683477,14,16.4,56,4.012032,2.470626,0.225497,0.389048,0.376375,-30.219828,0.025002
Mult,US,241014 10:36:29.045939,88.710933,14,16.4,56,4.014517,2.470801,0.225971,0.390713,0.374471,-30.223251,0.025002
Mult,US,241014 10:36:29.145759,88.768531,14,16.4,56,4.019732,2.470735,0.226501,0.390987,0.375159,-30.229914,0.025002
Mult,US,241014 10:36:29.245579,88.877488,14,16.4,56,4.029605,2.470807,0.227015,0.390564,0.376909,-30.234684,0.025002
