Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241016 09:12:15.516300,63.396203,14,69.2,54,1.837812,-0.000478,-2.02141,-18.992097,-2.534628,0.21178,0.025002
Mult,US,241016 09:12:15.616120,63.743837,14,69.2,54,1.858022,0.000072,-2.019299,-18.99185,-2.533713,0.213759,0.025002
Mult,US,241016 09:12:15.715940,63.995512,14,69.2,54,1.872723,0.000185,-2.018204,-18.991241,-2.534602,0.217742,0.025002
Mult,US,241016 09:12:15.815760,64.097135,14,69.2,54,1.878676,0.000361,-2.018987,-18.990059,-2.536382,0.217028,0.025002
Mult,US,241016 09:12:15.915580,64.092186,14,69.2,54,1.878385,0.000203,-2.02028,-18.98952,-2.537444,0.218325,0.025002
Mult,US,241016 09:12:16.015400,64.061944,14,69.2,54,1.876613,0.000355,-2.022739,-18.988312,-2.53665,0.219365,0.025002
Mult,US,241016 09:12:16.115220,64.059833,14,69.2,54,1.87649,0.000577,-2.024123,-18.984999,-2.535735,0.218149,0.025002
Mult,US,241016 09:12:16.215040,64.10695,14,69.2,54,1.879251,0.000644,-2.025139,-18.980465,-2.535413,0.217671,0.025002
Mult,US,241016 09:12:16.314860,64.167999,14,69.2,54,1.882832,0.00048,-2.024795,-18.976841,-2.536231,0.214322,0.025002
Mult,US,241016 09:12:16.414680,64.177138,14,69.2,54,1.883368,0.000026,-2.025335,-18.978963,-2.535223,0.21254,0.025002
Mult,US,241016 09:14:33.168080,63.34448,14,69.2,54,1.834814,-0.000293,-1.896982,-18.994444,-2.546404,-15.084605,0.025002
Mult,US,241016 09:14:33.267900,63.33833,14,69.2,54,1.834458,-0.000263,-1.897529,-18.995986,-2.54846,-15.084943,0.025002
Mult,US,241016 09:14:33.367720,63.47386,14,69.2,54,1.842317,-0.000684,-1.899219,-18.995789,-2.549231,-15.082944,0.025002
Mult,US,241016 09:14:33.467540,63.69461,14,69.2,54,1.855154,-0.001155,-1.900264,-18.995966,-2.548439,-15.081757,0.025002
Mult,US,241016 09:14:33.567360,63.898455,14,69.2,54,1.867047,-0.001308,-1.901838,-18.995676,-2.546514,-15.08368,0.025002
Mult,US,241016 09:14:33.667180,64.026482,14,69.2,54,1.874536,-0.001173,-1.90204,-18.995051,-2.544484,-15.086651,0.025002
Mult,US,241016 09:14:33.767000,64.068889,14,69.2,54,1.87702,-0.000765,-1.901259,-18.992548,-2.543263,-15.084747,0.025002
Mult,US,241016 09:14:33.866820,64.074301,14,69.2,54,1.877337,-0.000425,-1.89933,-18.989772,-2.542961,-15.079946,0.025002
Mult,US,241016 09:14:33.966640,64.08527,14,69.2,54,1.87798,-0.000071,-1.897256,-18.987642,-2.543717,-15.07121,0.025002
Mult,US,241016 09:14:34.066460,64.122894,14,69.2,54,1.880186,0.000163,-1.895864,-18.987963,-2.544586,-15.069383,0.025002
Mult,US,241016 09:14:35.364120,63.704366,14,69.2,54,1.855722,-0.00167,-1.904202,-18.991527,-2.542182,-15.082085,0.025002
Mult,US,241016 09:14:35.463940,63.578322,14,69.2,54,1.848386,-0.00177,-1.902418,-18.988219,-2.542868,-15.083162,0.025002
Mult,US,241016 09:14:35.563760,63.435844,14,69.2,54,1.840111,-0.001821,-1.901991,-18.988515,-2.544781,-15.081769,0.025002
Mult,US,241016 09:14:35.663580,63.302796,14,69.2,54,1.8324,-0.001603,-1.900951,-18.989984,-2.545736,-15.077221,0.025002
Mult,US,241016 09:14:35.763400,63.255809,14,69.2,54,1.829681,-0.001244,-1.898557,-18.993933,-2.547117,-15.074007,0.025002
Mult,US,241016 09:14:35.863220,63.341924,14,69.2,54,1.834666,-0.000859,-1.895356,-18.997053,-2.547617,-15.078932,0.025002
Mult,US,241016 09:14:35.963040,63.553307,14,69.2,54,1.846932,-0.000564,-1.894118,-18.997657,-2.547546,-15.086267,0.025002
Mult,US,241016 09:14:36.062860,63.775057,14,69.2,54,1.859843,-0.000455,-1.895927,-18.995164,-2.546608,-15.088903,0.025002
Mult,US,241016 09:14:36.162680,63.906864,14,69.2,54,1.867539,-0.000527,-1.898048,-18.99089,-2.545224,-15.085379,0.025002
Mult,US,241016 09:14:36.262500,63.900969,14,69.2,54,1.867194,-0.000781,-1.899213,-18.988155,-2.544607,-15.079198,0.025002
Mult,US,241016 09:14:37.560160,64.256299,14,69.2,54,1.888017,-0.000149,-1.899476,-18.989615,-2.541858,-15.095254,0.025002
Mult,US,241016 09:14:37.659980,64.205928,14,69.2,54,1.885058,-0.000288,-1.901211,-18.99124,-2.544731,-15.091254,0.025002
Mult,US,241016 09:14:37.759800,64.177811,14,69.2,54,1.883408,-0.000622,-1.902166,-18.992949,-2.547227,-15.086528,0.025002
Mult,US,241016 09:14:37.859620,64.16997,14,69.2,54,1.882948,-0.000869,-1.900813,-18.993777,-2.547831,-15.085788,0.025002
Mult,US,241016 09:14:37.959440,64.179335,14,69.2,54,1.883497,-0.001121,-1.899918,-18.993402,-2.545526,-15.089969,0.025002
Mult,US,241016 09:14:38.059260,64.20089,14,69.2,54,1.884763,-0.001108,-1.89754,-18.992493,-2.542545,-15.093428,0.025002
Mult,US,241016 09:14:38.159080,64.220909,14,69.2,54,1.885938,-0.001218,-1.897238,-18.990823,-2.540949,-15.09571,0.025002
Mult,US,241016 09:14:38.258900,64.233518,14,69.2,54,1.886679,-0.001255,-1.896894,-18.991439,-2.540088,-15.093589,0.025002
Mult,US,241016 09:14:38.358720,64.242858,14,69.2,54,1.887228,-0.001221,-1.898213,-18.99287,-2.540389,-15.089601,0.025002
Mult,US,241016 09:14:38.458540,64.262329,14,69.2,54,1.888372,-0.001129,-1.897899,-18.994276,-2.540022,-15.086092,0.025002
Mult,US,241016 09:14:39.656380,64.062723,14,69.2,54,1.876659,0.00023,-1.900402,-18.985805,-2.532866,-15.085608,0.025002
Mult,US,241016 09:14:39.756200,64.025849,14,69.2,54,1.874499,0.000031,-1.899926,-18.9857,-2.535127,-15.087952,0.025002
Mult,US,241016 09:14:39.856020,64.009862,14,69.2,54,1.873563,-0.000364,-1.900456,-18.98493,-2.538378,-15.09205,0.025002
Mult,US,241016 09:14:39.955840,64.014935,14,69.2,54,1.87386,-0.000759,-1.899691,-18.985668,-2.540565,-15.089215,0.025002
Mult,US,241016 09:14:40.055660,64.012258,14,69.2,54,1.873703,-0.001118,-1.897974,-18.98881,-2.541841,-15.087339,0.025002
Mult,US,241016 09:14:40.155480,63.980195,14,69.2,54,1.871827,-0.001237,-1.895905,-18.990532,-2.543073,-15.081635,0.025002
Mult,US,241016 09:14:40.255300,63.904923,14,69.2,54,1.867425,-0.001223,-1.894295,-18.990691,-2.545295,-15.081004,0.025002
Mult,US,241016 09:14:40.355120,63.808375,14,69.2,54,1.861787,-0.000974,-1.893979,-18.988898,-2.54714,-15.081922,0.025002
Mult,US,241016 09:14:40.454940,63.739348,14,69.2,54,1.857761,-0.00039,-1.893917,-18.989967,-2.546729,-15.083722,0.025002
Mult,US,241016 09:14:40.554760,63.731062,14,69.2,54,1.857278,-0.000005,-1.894728,-18.991715,-2.545311,-15.08369,0.025002
Mult,US,241016 09:14:41.852420,64.588756,14,69.2,54,1.907605,-0.000183,-1.887888,-18.988699,-2.538495,-15.072022,0.025002
Mult,US,241016 09:14:41.952240,64.563029,14,69.2,54,1.906085,-0.000322,-1.888504,-18.987069,-2.540762,-15.072181,0.025002
Mult,US,241016 09:14:42.052060,64.439917,14,69.2,54,1.898823,-0.000634,-1.891358,-18.986598,-2.543234,-15.07716,0.025002
Mult,US,241016 09:14:42.151880,64.236771,14,69.2,54,1.88687,-0.000859,-1.894011,-18.985532,-2.544012,-15.080868,0.025002
Mult,US,241016 09:14:42.251700,64.029801,14,69.2,54,1.874731,-0.000831,-1.896522,-18.985743,-2.544077,-15.079343,0.025002
Mult,US,241016 09:14:42.351520,63.868682,14,69.2,54,1.865308,-0.000696,-1.898513,-18.986049,-2.542253,-15.073717,0.025002
Mult,US,241016 09:14:42.451340,63.771402,14,69.2,54,1.85963,-0.000762,-1.899187,-18.98749,-2.541443,-15.071369,0.025002
Mult,US,241016 09:14:42.551160,63.723861,14,69.2,54,1.856858,-0.000363,-1.898256,-18.988334,-2.541564,-15.070801,0.025002
Mult,US,241016 09:14:42.650980,63.747495,14,69.2,54,1.858236,0.000001,-1.895139,-18.99022,-2.544159,-15.075826,0.025002
Mult,US,241016 09:14:42.750800,63.848196,14,69.2,54,1.864111,0.00047,-1.893117,-18.992295,-2.545427,-15.077136,0.025002
Mult,US,241016 09:14:44.148280,64.519154,14,69.2,54,1.903496,-0.000794,-1.8956,-18.983606,-2.549411,-15.086621,0.025002
Mult,US,241016 09:14:44.248100,64.448531,14,69.2,54,1.899331,-0.000568,-1.899131,-18.984796,-2.551996,-15.083715,0.025002
Mult,US,241016 09:14:44.347920,64.286243,14,69.2,54,1.889777,-0.000231,-1.903183,-18.985724,-2.553005,-15.088683,0.025002
Mult,US,241016 09:14:44.447740,64.112079,14,69.2,54,1.879552,0.000237,-1.905103,-18.987359,-2.550898,-15.092505,0.025002
Mult,US,241016 09:14:44.547560,63.980173,14,69.2,54,1.871826,0.000189,-1.903319,-18.986715,-2.548761,-15.094522,0.025002
Mult,US,241016 09:14:44.647380,63.894669,14,69.2,54,1.866826,-0.000051,-1.89958,-18.98386,-2.548156,-15.090507,0.025002
Mult,US,241016 09:14:44.747200,63.842298,14,69.2,54,1.863767,-0.000596,-1.896917,-18.980603,-2.550317,-15.09018,0.025002
Mult,US,241016 09:14:44.847020,63.804743,14,69.2,54,1.861575,-0.000709,-1.89627,-18.982923,-2.551585,-15.092558,0.025002
Mult,US,241016 09:14:44.946840,63.772995,14,69.2,54,1.859723,-0.000701,-1.897752,-18.988032,-2.550442,-15.098194,0.025002
Mult,US,241016 09:14:45.046660,63.741352,14,69.2,54,1.857878,-0.000618,-1.899195,-18.994408,-2.547313,-15.10355,0.025002
Mult,US,241016 09:14:46.444140,63.762095,14,69.2,54,1.859087,-0.00059,-1.90191,-18.99219,-2.548943,-15.076454,0.025002
Mult,US,241016 09:14:46.543960,63.596002,14,69.2,54,1.849414,-0.000676,-1.901598,-18.989608,-2.549573,-15.077092,0.025002
Mult,US,241016 09:14:46.643780,63.507062,14,69.2,54,1.844245,-0.000496,-1.899755,-18.985554,-2.548266,-15.079231,0.025002
Mult,US,241016 09:14:46.743600,63.519462,14,69.2,54,1.844965,-0.000207,-1.896546,-18.983929,-2.547076,-15.081851,0.025002
Mult,US,241016 09:14:46.843420,63.620501,14,69.2,54,1.850839,-0.000279,-1.89441,-18.984397,-2.546586,-15.082841,0.025002
Mult,US,241016 09:14:46.943240,63.743429,14,69.2,54,1.857999,-0.000562,-1.894414,-18.985565,-2.547441,-15.081805,0.025002
Mult,US,241016 09:14:47.043060,63.848756,14,69.2,54,1.864144,-0.000809,-1.895727,-18.984765,-2.548134,-15.088597,0.025002
Mult,US,241016 09:14:47.142880,63.915016,14,69.2,54,1.868015,-0.000439,-1.895884,-18.983149,-2.549317,-15.094984,0.025002
Mult,US,241016 09:14:47.242700,63.956326,14,69.2,54,1.87043,-0.000182,-1.894488,-18.98231,-2.549873,-15.098551,0.025002
Mult,US,241016 09:14:47.342520,63.978863,14,69.2,54,1.871749,-0.00065,-1.893377,-18.984541,-2.549511,-15.090147,0.025002
Mult,US,241016 09:14:48.740000,63.142953,14,69.2,54,1.823158,0.000437,-1.896096,-18.988534,-2.544475,-15.067391,0.025002
Mult,US,241016 09:14:48.839820,63.215,14,69.2,54,1.827321,0.000402,-1.898194,-18.990409,-2.54179,-15.063833,0.025002
Mult,US,241016 09:14:48.939640,63.384148,14,69.2,54,1.837113,-0.000016,-1.900301,-18.993184,-2.541291,-15.065488,0.025002
Mult,US,241016 09:14:49.039460,63.62591,14,69.2,54,1.851154,-0.000796,-1.901898,-18.994954,-2.542337,-15.065232,0.025002
Mult,US,241016 09:14:49.139280,63.830512,14,69.2,54,1.863079,-0.001488,-1.901624,-18.994451,-2.542933,-15.068912,0.025002
Mult,US,241016 09:14:49.239100,63.910075,14,69.2,54,1.867726,-0.001623,-1.901339,-18.994042,-2.540341,-15.071911,0.025002
Mult,US,241016 09:14:49.338920,63.833963,14,69.2,54,1.86328,-0.000968,-1.900956,-18.994312,-2.538164,-15.076316,0.025002
Mult,US,241016 09:14:49.438740,63.676127,14,69.2,54,1.854077,-0.000024,-1.900776,-18.994984,-2.537724,-15.077273,0.025002
Mult,US,241016 09:14:49.538560,63.533693,14,69.2,54,1.845792,0.000421,-1.899344,-18.994019,-2.540576,-15.076867,0.025002
Mult,US,241016 09:14:49.638380,63.457868,14,69.2,54,1.841389,0.00017,-1.897774,-18.991198,-2.542839,-15.074751,0.025002
Mult,US,241016 09:14:50.936040,64.128767,14,69.2,54,1.88053,0.000307,-1.892207,-18.988405,-2.543023,-15.09265,0.025002
Mult,US,241016 09:14:51.035860,64.175743,14,69.2,54,1.883286,-0.000608,-1.89166,-18.987809,-2.543145,-15.090149,0.025002
Mult,US,241016 09:14:51.135680,64.208756,14,69.2,54,1.885224,-0.001411,-1.892548,-18.988986,-2.544312,-15.084335,0.025002
Mult,US,241016 09:14:51.235500,64.225758,14,69.2,54,1.886223,-0.002033,-1.894239,-18.991407,-2.544964,-15.080767,0.025002
Mult,US,241016 09:14:51.335320,64.2056,14,69.2,54,1.885039,-0.001715,-1.89532,-18.994667,-2.54347,-15.082352,0.025002
Mult,US,241016 09:14:51.435140,64.132393,14,69.2,54,1.880743,-0.001081,-1.894874,-18.99562,-2.540489,-15.085381,0.025002
Mult,US,241016 09:14:51.534960,64.003181,14,69.2,54,1.873172,-0.000255,-1.894362,-18.99631,-2.536347,-15.086481,0.025002
Mult,US,241016 09:14:51.634780,63.858481,14,69.2,54,1.864712,0.00042,-1.89541,-18.995814,-2.534217,-15.084355,0.025002
Mult,US,241016 09:14:51.734600,63.75084,14,69.2,54,1.858431,0.000284,-1.896064,-18.998085,-2.535215,-15.082203,0.025002
Mult,US,241016 09:14:51.834420,63.707935,14,69.2,54,1.85593,-0.000215,-1.895236,-18.999689,-2.53987,-15.082264,0.025002
Mult,US,241016 09:14:53.231900,64.092792,14,69.2,54,1.878421,-0.000265,-1.892177,-18.989846,-2.539831,-15.089988,0.025002
Mult,US,241016 09:14:53.331720,64.10293,14,69.2,54,1.879015,-0.000239,-1.892727,-18.990909,-2.536965,-15.088506,0.025002
Mult,US,241016 09:14:53.431540,64.114697,14,69.2,54,1.879705,-0.000163,-1.892495,-18.992569,-2.53524,-15.082615,0.025002
Mult,US,241016 09:14:53.531360,64.100401,14,69.2,54,1.878867,-0.000089,-1.891382,-18.990961,-2.536176,-15.073534,0.025002
Mult,US,241016 09:14:53.631180,64.04284,14,69.2,54,1.875494,0.00007,-1.889454,-18.988857,-2.537324,-15.072371,0.025002
Mult,US,241016 09:14:53.731000,63.94838,14,69.2,54,1.869966,0.000065,-1.887629,-18.986381,-2.539205,-15.073828,0.025002
Mult,US,241016 09:14:53.830820,63.846691,14,69.2,54,1.864023,-0.000099,-1.88613,-18.987787,-2.53982,-15.080675,0.025002
Mult,US,241016 09:14:53.930640,63.771681,14,69.2,54,1.859646,-0.000538,-1.884583,-18.990736,-2.540348,-15.084022,0.025002
Mult,US,241016 09:14:54.030460,63.721186,14,69.2,54,1.856702,-0.000512,-1.883626,-18.992345,-2.541112,-15.086094,0.025002
Mult,US,241016 09:14:54.130280,63.698542,14,69.2,54,1.855383,-0.000394,-1.884086,-18.991623,-2.542986,-15.085704,0.025002
Mult,US,241016 09:16:14.485380,64.859814,14,69.2,54,1.92365,-0.000016,-1.788514,-18.967586,-2.558228,-30.295846,0.015398
Mult,US,241016 09:16:14.585200,64.863972,14,69.2,54,1.923896,-0.000778,-1.790552,-18.966367,-2.556509,-30.287208,0.005828
Mult,US,241016 09:16:14.685020,64.815052,14,69.2,54,1.920995,-0.001479,-1.791462,-18.963523,-2.554617,-30.287251,-0.002282
Mult,US,241016 09:16:14.784840,64.759799,14,69.2,54,1.917722,-0.001775,-1.788413,-18.96218,-2.552642,-30.290656,-0.008786
Mult,US,241016 09:16:14.884660,64.740466,14,69.2,54,1.916577,-0.001313,-1.787031,-18.963407,-2.552802,-30.295731,-0.012667
Mult,US,241016 09:16:14.984480,64.775146,14,69.2,54,1.918631,-0.001152,-1.788283,-18.965226,-2.553818,-30.297796,-0.016173
Mult,US,241016 09:16:15.084300,64.845656,14,69.2,54,1.92281,-0.001419,-1.793201,-18.967211,-2.554706,-30.29691,-0.019109
Mult,US,241016 09:16:15.184120,64.92094,14,69.2,54,1.927277,-0.001761,-1.795689,-18.967816,-2.55344,-30.297772,-0.020284
Mult,US,241016 09:16:15.283940,64.981914,14,69.2,54,1.930899,-0.001644,-1.794654,-18.968866,-2.550799,-30.30106,-0.020181
Mult,US,241016 09:16:15.383760,65.027837,14,69.2,54,1.933629,-0.000866,-1.788599,-18.969079,-2.54885,-30.308492,-0.019485
Mult,US,241016 09:16:16.681420,65.198982,14,69.2,54,1.943821,0.000674,-1.795137,-18.968375,-2.558468,-30.292006,-0.01558
Mult,US,241016 09:16:16.781240,65.24629,14,69.2,54,1.946642,0.000948,-1.794678,-18.964931,-2.558133,-30.292934,-0.017459
Mult,US,241016 09:16:16.881060,65.256712,14,69.2,54,1.947264,0.000141,-1.792904,-18.964525,-2.557971,-30.300571,-0.019319
Mult,US,241016 09:16:16.980880,65.239491,14,69.2,54,1.946237,-0.000768,-1.790044,-18.965823,-2.55779,-30.306122,-0.020952
Mult,US,241016 09:16:17.080700,65.213786,14,69.2,54,1.944703,-0.001559,-1.788851,-18.969634,-2.558705,-30.309089,-0.022183
Mult,US,241016 09:16:17.180520,65.180824,14,69.2,54,1.942738,-0.001352,-1.789961,-18.972931,-2.559428,-30.307532,-0.022835
Mult,US,241016 09:16:17.280340,65.142359,14,69.2,54,1.940446,-0.001058,-1.791945,-18.973792,-2.559498,-30.307346,-0.02282
Mult,US,241016 09:16:17.380160,65.071076,14,69.2,54,1.936201,-0.000785,-1.792806,-18.973744,-2.558059,-30.307505,-0.022446
Mult,US,241016 09:16:17.479980,64.945773,14,69.2,54,1.928752,-0.000672,-1.791169,-18.973419,-2.556128,-30.30894,-0.02225
Mult,US,241016 09:16:17.579800,64.76548,14,69.2,54,1.918058,-0.000659,-1.789362,-18.973915,-2.554992,-30.30886,-0.022451
Mult,US,241016 09:16:19.775840,65.174675,14,69.2,54,1.942372,-0.000674,-1.79437,-18.966996,-2.548702,-30.290588,0.025002
Mult,US,241016 09:16:19.875660,65.29033,14,69.2,54,1.949271,-0.00113,-1.791251,-18.971555,-2.545745,-30.284551,0.025002
Mult,US,241016 09:16:19.975480,65.293599,14,69.2,54,1.949467,-0.001496,-1.788408,-18.977515,-2.5453,-30.285899,0.025002
Mult,US,241016 09:16:20.075300,65.170533,14,69.2,54,1.942125,-0.00123,-1.789199,-18.982772,-2.547115,-30.292303,0.025002
Mult,US,241016 09:16:20.175120,64.990121,14,69.2,54,1.931387,-0.000298,-1.791301,-18.98066,-2.548905,-30.301264,0.025002
Mult,US,241016 09:16:20.274940,64.856072,14,69.2,54,1.923428,0.000053,-1.793742,-18.97373,-2.549868,-30.30497,0.025002
Mult,US,241016 09:16:20.374760,64.81355,14,69.2,54,1.920906,-0.000159,-1.795715,-18.967585,-2.550117,-30.30598,0.025002
Mult,US,241016 09:16:20.474580,64.86809,14,69.2,54,1.924141,-0.000846,-1.798575,-18.965658,-2.551264,-30.304162,0.025002
Mult,US,241016 09:16:20.574400,64.939467,14,69.2,54,1.928377,-0.001001,-1.80274,-18.967056,-2.552679,-30.307207,0.025002
Mult,US,241016 09:16:20.674220,64.973952,14,69.2,54,1.930426,-0.000677,-1.805251,-18.970351,-2.55388,-30.312434,0.025002
Mult,US,241016 09:16:23.069900,64.90363,14,69.2,54,1.926249,-0.000241,-1.784985,-18.973713,-2.558409,-30.304214,0.025002
Mult,US,241016 09:16:23.169720,64.933526,14,69.2,54,1.928024,-0.000394,-1.790386,-18.974831,-2.557304,-30.305073,0.025002
Mult,US,241016 09:16:23.269540,64.996734,14,69.2,54,1.93178,-0.00072,-1.797566,-18.973192,-2.553874,-30.301068,0.025002
Mult,US,241016 09:16:23.369360,65.092539,14,69.2,54,1.937479,-0.000966,-1.802308,-18.972485,-2.550949,-30.298437,0.025002
Mult,US,241016 09:16:23.469180,65.195804,14,69.2,54,1.943631,-0.000735,-1.802104,-18.970616,-2.549207,-30.295932,0.025002
Mult,US,241016 09:16:23.569000,65.289319,14,69.2,54,1.949211,-0.000421,-1.796912,-18.969928,-2.549816,-30.295969,0.025002
Mult,US,241016 09:16:23.668820,65.365909,14,69.2,54,1.953787,0,-1.791522,-18.970272,-2.549975,-30.29587,0.025002
Mult,US,241016 09:16:23.768640,65.434121,14,69.2,54,1.957867,0.000015,-1.787982,-18.972549,-2.550567,-30.29681,0.025002
Mult,US,241016 09:16:23.868460,65.504983,14,69.2,54,1.962109,0.000051,-1.788889,-18.976506,-2.549177,-30.298051,0.025002
Mult,US,241016 09:16:23.968280,65.595855,14,69.2,54,1.967557,-0.000026,-1.7909,-18.979697,-2.54801,-30.298813,0.025002
Mult,US,241016 09:16:26.663420,65.364573,14,69.2,54,1.953707,-0.000996,-1.791536,-18.973029,-2.558371,-30.308246,0.025002
Mult,US,241016 09:16:26.763240,65.158631,14,69.2,54,1.941415,-0.000924,-1.791247,-18.974154,-2.557783,-30.308034,0.025002
Mult,US,241016 09:16:26.863060,65.031645,14,69.2,54,1.933856,-0.000329,-1.789704,-18.974589,-2.556449,-30.306691,0.025002
Mult,US,241016 09:16:26.962880,65.02412,14,69.2,54,1.933408,0.000134,-1.787362,-18.972314,-2.553739,-30.304616,0.025002
Mult,US,241016 09:16:27.062700,65.084919,14,69.2,54,1.937025,0.000372,-1.785897,-18.968376,-2.553346,-30.307207,0.025002
Mult,US,241016 09:16:27.162520,65.148264,14,69.2,54,1.940798,0.00011,-1.788186,-18.964641,-2.554413,-30.310721,0.025002
Mult,US,241016 09:16:27.262340,65.171285,14,69.2,54,1.94217,-0.00009,-1.791371,-18.962736,-2.556795,-30.315251,0.025002
Mult,US,241016 09:16:27.362160,65.14739,14,69.2,54,1.940746,-0.000428,-1.793048,-18.963862,-2.556554,-30.315672,0.025002
Mult,US,241016 09:16:27.461980,65.118996,14,69.2,54,1.939054,-0.000711,-1.790498,-18.966455,-2.554769,-30.316567,0.025002
Mult,US,241016 09:16:27.561800,65.132115,14,69.2,54,1.939836,-0.001119,-1.78898,-18.969641,-2.551488,-30.314957,0.025002
Mult,US,241016 09:16:28.959280,64.862455,14,69.2,54,1.923806,-0.000101,-1.79702,-18.974888,-2.552814,-30.309583,0.025002
Mult,US,241016 09:16:29.059100,64.913565,14,69.2,54,1.926839,0.000033,-1.798168,-18.975563,-2.552813,-30.306263,0.025002
Mult,US,241016 09:16:29.158920,65.017079,14,69.2,54,1.932989,0.000137,-1.798118,-18.972728,-2.553495,-30.297025,0.025002
Mult,US,241016 09:16:29.258740,65.1375,14,69.2,54,1.940156,0.000245,-1.795707,-18.967202,-2.555993,-30.290843,0.025002
Mult,US,241016 09:16:29.358560,65.242256,14,69.2,54,1.946402,0.000228,-1.79186,-18.965867,-2.558613,-30.292167,0.025002
Mult,US,241016 09:16:29.458380,65.310432,14,69.2,54,1.950472,0.000081,-1.787995,-18.967971,-2.560999,-30.29963,0.025002
Mult,US,241016 09:16:29.558200,65.352683,14,69.2,54,1.952996,-0.000355,-1.786909,-18.971088,-2.560833,-30.306904,0.025002
Mult,US,241016 09:16:29.658020,65.366647,14,69.2,54,1.953831,-0.000782,-1.78783,-18.971686,-2.559241,-30.312394,0.025002
Mult,US,241016 09:16:29.757840,65.335726,14,69.2,54,1.951983,-0.001079,-1.788676,-18.968839,-2.555914,-30.31391,0.025002
Mult,US,241016 09:16:29.857660,65.255454,14,69.2,54,1.947189,-0.000912,-1.790089,-18.966952,-2.554368,-30.31312,0.025002
Mult,US,241016 09:16:31.255140,64.905817,14,69.2,54,1.926379,-0.001058,-1.78821,-18.967017,-2.553693,-30.306179,0.025002
Mult,US,241016 09:16:31.354960,64.832738,14,69.2,54,1.922044,-0.001643,-1.789991,-18.966136,-2.556481,-30.311479,0.025002
Mult,US,241016 09:16:31.454780,64.771405,14,69.2,54,1.918409,-0.002316,-1.792979,-18.968351,-2.558754,-30.314195,0.025002
Mult,US,241016 09:16:31.554600,64.733476,14,69.2,54,1.916163,-0.002586,-1.794652,-18.973205,-2.559588,-30.313891,0.025002
Mult,US,241016 09:16:31.654420,64.729209,14,69.2,54,1.91591,-0.002133,-1.796071,-18.978615,-2.55799,-30.308842,0.025002
Mult,US,241016 09:16:31.754240,64.746972,14,69.2,54,1.916962,-0.001378,-1.794591,-18.981479,-2.555098,-30.302763,0.025002
Mult,US,241016 09:16:31.854060,64.778791,14,69.2,54,1.918846,-0.000834,-1.79276,-18.981531,-2.551542,-30.300885,0.025002
Mult,US,241016 09:16:31.953880,64.820997,14,69.2,54,1.921348,-0.000854,-1.788886,-18.977691,-2.550733,-30.307606,0.025002
Mult,US,241016 09:16:32.053700,64.872387,14,69.2,54,1.924395,-0.001008,-1.786952,-18.973225,-2.549892,-30.318613,0.025002
Mult,US,241016 09:16:32.153520,64.918107,14,69.2,54,1.927109,-0.000874,-1.786602,-18.969729,-2.550679,-30.32348,0.025002
Mult,US,241016 09:16:33.650820,65.11421,14,69.2,54,1.938769,-0.001343,-1.790594,-18.967456,-2.561221,-30.296374,0.025002
Mult,US,241016 09:16:33.750640,65.027147,14,69.2,54,1.933588,-0.001162,-1.793078,-18.971401,-2.561846,-30.297718,0.025002
Mult,US,241016 09:16:33.850460,65.06699,14,69.2,54,1.935958,-0.001079,-1.791748,-18.972214,-2.562441,-30.296319,0.025002
Mult,US,241016 09:16:33.950280,65.178239,14,69.2,54,1.942584,-0.000863,-1.790913,-18.972145,-2.561647,-30.298363,0.025002
Mult,US,241016 09:16:34.050100,65.278648,14,69.2,54,1.948574,-0.000799,-1.789642,-18.971796,-2.559799,-30.299867,0.025002
Mult,US,241016 09:16:34.149920,65.318514,14,69.2,54,1.950955,-0.000928,-1.789538,-18.972893,-2.556154,-30.304761,0.025002
Mult,US,241016 09:16:34.249740,65.287861,14,69.2,54,1.949124,-0.000617,-1.787948,-18.973191,-2.555753,-30.306909,0.025002
Mult,US,241016 09:16:34.349560,65.235668,14,69.2,54,1.946009,-0.000368,-1.786235,-18.972622,-2.556676,-30.303955,0.025002
Mult,US,241016 09:16:34.449380,65.202068,14,69.2,54,1.944005,0.00019,-1.785539,-18.972278,-2.559126,-30.298915,0.025002
Mult,US,241016 09:16:34.549200,65.220498,14,69.2,54,1.945104,-0.000376,-1.786854,-18.971618,-2.559664,-30.294692,0.025002
Mult,US,241016 09:16:35.946680,64.847508,14,69.2,54,1.92292,-0.001187,-1.796636,-18.977416,-2.553328,-30.303845,0.025002
Mult,US,241016 09:16:36.046500,64.812659,14,69.2,54,1.920853,-0.000914,-1.795327,-18.976398,-2.551293,-30.301764,0.025002
Mult,US,241016 09:16:36.146320,64.862738,14,69.2,54,1.923823,-0.000878,-1.790869,-18.974834,-2.552467,-30.301157,0.025002
Mult,US,241016 09:16:36.246140,64.926817,14,69.2,54,1.927626,-0.001051,-1.787453,-18.974192,-2.553943,-30.299676,0.025002
Mult,US,241016 09:16:36.345960,64.97415,14,69.2,54,1.930438,-0.000927,-1.787209,-18.974797,-2.554302,-30.302456,0.025002
Mult,US,241016 09:16:36.445780,64.996205,14,69.2,54,1.931748,-0.000888,-1.788631,-18.974732,-2.554017,-30.30467,0.025002
